time,open,high,low,close
1701161400.0,1.09378,1.09395,1.09355,1.09389
1701161700.0,1.09389,1.09402,1.09339,1.09352
1701162000.0,1.09352,1.09414,1.09352,1.09402
1701162300.0,1.09402,1.09422,1.09395,1.09398
1701162600.0,1.09398,1.09428,1.09395,1.09412
1701162900.0,1.09412,1.09429,1.09372,1.09415
1701163200.0,1.09415,1.09446,1.09405,1.09434
1701163500.0,1.09435,1.09468,1.09435,1.09465
1701163800.0,1.09465,1.09486,1.09444,1.09447
1701164100.0,1.09448,1.09454,1.09421,1.09433
1701164400.0,1.09433,1.09468,1.09421,1.09433
1701164700.0,1.09433,1.0948,1.09424,1.0947
1701165000.0,1.0947,1.09494,1.09464,1.0948
1701165300.0,1.0948,1.0948,1.09437,1.0947
1701165600.0,1.09469,1.09529,1.09469,1.095
1701165900.0,1.095,1.09512,1.09463,1.09492
1701166200.0,1.09492,1.09525,1.09479,1.09495
1701166500.0,1.09494,1.09509,1.09479,1.095
1701166800.0,1.095,1.0951,1.09478,1.09489
1701167100.0,1.09489,1.09509,1.09478,1.09509
1701167400.0,1.09509,1.09534,1.09499,1.09509
1701167700.0,1.09509,1.09509,1.09482,1.09486
1701168000.0,1.09486,1.095,1.09474,1.09495
1701168300.0,1.09494,1.09509,1.09462,1.09477
1701168600.0,1.09477,1.09488,1.09464,1.09467
1701168900.0,1.09468,1.09546,1.09468,1.09532
1701169200.0,1.09532,1.09558,1.095,1.09515
1701169500.0,1.09515,1.09536,1.09511,1.09532
1701169800.0,1.09532,1.09543,1.09511,1.09537
1701170100.0,1.09537,1.09541,1.09496,1.0951
1701170400.0,1.0951,1.09527,1.09501,1.09517
1701170700.0,1.09511,1.09563,1.09504,1.09554
1701171000.0,1.09553,1.09554,1.09493,1.09504
1701171300.0,1.09504,1.09507,1.09472,1.09474
1701171600.0,1.09474,1.09494,1.09468,1.09493
1701171900.0,1.09493,1.09501,1.09469,1.09474
1701172200.0,1.09473,1.09487,1.09458,1.09476
1701172500.0,1.09475,1.09519,1.09462,1.09516
1701172800.0,1.09516,1.09537,1.09496,1.09526
1701173100.0,1.09526,1.09558,1.09526,1.09558
1701173400.0,1.09558,1.09568,1.09546,1.09558
1701173700.0,1.09558,1.09561,1.09539,1.09544
1701174000.0,1.09544,1.09555,1.09539,1.0955
1701174300.0,1.0955,1.09559,1.09541,1.09559
1701174600.0,1.09559,1.0957,1.09542,1.09558
1701174900.0,1.09558,1.09566,1.09548,1.09548
1701175200.0,1.09548,1.09559,1.09534,1.09542
1701175500.0,1.09542,1.09547,1.09525,1.09547
1701175800.0,1.09547,1.09547,1.09486,1.09499
1701176100.0,1.09499,1.09507,1.09481,1.09494
1701176400.0,1.09493,1.09515,1.09481,1.09513
1701176700.0,1.09512,1.09535,1.09512,1.09534
1701177000.0,1.09534,1.09583,1.09522,1.09583
1701177300.0,1.09582,1.09618,1.09559,1.09569
1701177600.0,1.09569,1.09576,1.09547,1.09552
1701177900.0,1.09552,1.09561,1.0952,1.09532
1701178200.0,1.09532,1.09564,1.09513,1.09562
1701178500.0,1.09562,1.09576,1.09547,1.09559
1701178800.0,1.09559,1.09566,1.09521,1.09556
1701179100.0,1.09556,1.09557,1.09526,1.09527
1701179400.0,1.09527,1.09545,1.095,1.09512
1701179700.0,1.09507,1.09507,1.09467,1.09502
1701180000.0,1.09504,1.09515,1.09449,1.09474
1701180300.0,1.09475,1.09501,1.09461,1.09481
1701180600.0,1.0948,1.09502,1.0947,1.09488
1701180900.0,1.09488,1.09527,1.09469,1.09525
1701181200.0,1.09526,1.09593,1.09512,1.09593
1701181500.0,1.09594,1.09638,1.09584,1.09594
1701181800.0,1.09594,1.09629,1.0959,1.09628
1701182100.0,1.09628,1.09629,1.09569,1.09569
1701182400.0,1.0957,1.09684,1.0957,1.09673
1701182700.0,1.09673,1.09685,1.0958,1.09615
1701183000.0,1.09617,1.09671,1.09607,1.09663
1701183300.0,1.09664,1.09734,1.09652,1.09718
1701183600.0,1.09718,1.09734,1.09655,1.09674
1701183900.0,1.09675,1.09739,1.09636,1.09721
1701184200.0,1.09721,1.0973,1.09692,1.09697
1701184500.0,1.09699,1.09704,1.09659,1.09664
1701184800.0,1.09664,1.09783,1.09664,1.09775
1701185100.0,1.09775,1.09827,1.09755,1.09781
1701185400.0,1.09781,1.0979,1.09724,1.0975
1701185700.0,1.09749,1.09765,1.0972,1.09753
1701186000.0,1.09755,1.09785,1.09746,1.09767
1701186300.0,1.09771,1.09833,1.09771,1.09827
1701186600.0,1.09827,1.09842,1.09806,1.09807
1701186900.0,1.09805,1.09806,1.09771,1.09779
1701187200.0,1.09778,1.09876,1.0975,1.09856
1701187500.0,1.09857,1.09857,1.09725,1.09744
1701187800.0,1.09746,1.09757,1.09694,1.09709
1701188100.0,1.0971,1.09762,1.0969,1.097
1701188400.0,1.097,1.0973,1.09679,1.09714
1701188700.0,1.09713,1.09735,1.09691,1.09709
1701189000.0,1.09703,1.0977,1.09696,1.09752
1701189300.0,1.09752,1.099,1.09674,1.09896
1701189600.0,1.09892,1.10012,1.09892,1.09916
1701189900.0,1.09917,1.09918,1.0984,1.09874
1701190200.0,1.09874,1.09881,1.09837,1.09852
1701190500.0,1.09851,1.09851,1.0979,1.09803
1701190800.0,1.09803,1.09832,1.09771,1.09832
1701191100.0,1.09834,1.09865,1.09805,1.09854
1701191400.0,1.09859,1.09865,1.09769,1.0985
1701191700.0,1.09846,1.09937,1.09823,1.09916
1701192000.0,1.09916,1.09941,1.09858,1.0986
1701192300.0,1.09858,1.09911,1.09858,1.0986
1701192600.0,1.09864,1.0991,1.09846,1.09902
1701192900.0,1.09902,1.09942,1.09891,1.09925
1701193200.0,1.09925,1.09953,1.09925,1.09936
1701193500.0,1.09936,1.09992,1.09936,1.0995
1701193800.0,1.09947,1.10033,1.09937,1.10014
1701194100.0,1.10016,1.10053,1.10002,1.10047
1701194400.0,1.10052,1.10083,1.10043,1.10062
1701194700.0,1.10061,1.10065,1.10027,1.10042
1701195000.0,1.10042,1.10079,1.10028,1.10071
1701195300.0,1.10069,1.10083,1.1005,1.10058
1701195600.0,1.10059,1.10078,1.10044,1.10044
1701195900.0,1.10048,1.10056,1.1003,1.10054
1701196200.0,1.10051,1.10056,1.1002,1.1002
1701196500.0,1.1002,1.10031,1.09986,1.09991
1701196800.0,1.0999,1.10004,1.09883,1.09892
1701197100.0,1.09892,1.09921,1.09867,1.09887
1701197400.0,1.09887,1.09887,1.09846,1.09879
1701197700.0,1.09877,1.09893,1.09847,1.09862
1701198000.0,1.09866,1.09874,1.09792,1.09807
1701198300.0,1.09808,1.09854,1.09793,1.09806
1701198600.0,1.09806,1.09806,1.0974,1.0976
1701198900.0,1.0976,1.09763,1.09726,1.09754
1701199200.0,1.09753,1.0979,1.09753,1.0979
1701199500.0,1.0979,1.09833,1.09781,1.09822
1701199800.0,1.09822,1.0985,1.09817,1.09826
1701200100.0,1.09826,1.0983,1.09771,1.09777
1701200400.0,1.09773,1.09792,1.09729,1.09729
1701200700.0,1.0973,1.09808,1.0973,1.09797
1701201000.0,1.098,1.0983,1.09797,1.09826
1701201300.0,1.0983,1.09831,1.09799,1.09806
1701201600.0,1.09806,1.09839,1.09806,1.09824
1701201900.0,1.09824,1.09843,1.09824,1.09842
1701202200.0,1.09842,1.09876,1.09836,1.09861
1701202500.0,1.09861,1.09877,1.09851,1.09863
1701202800.0,1.09863,1.09877,1.09847,1.09859
1701203100.0,1.09859,1.09866,1.09833,1.09843
1701203400.0,1.09843,1.09846,1.09821,1.09827
1701203700.0,1.09827,1.09872,1.09826,1.09865
1701204000.0,1.09865,1.09893,1.09862,1.09879
1701204300.0,1.09878,1.09913,1.09871,1.0991
1701204600.0,1.09915,1.0993,1.09915,1.09926
1701204900.0,1.09926,1.09932,1.09902,1.09906
1701205200.0,1.09906,1.09906,1.09869,1.09881
1701205500.0,1.09881,1.09886,1.09815,1.09825
1701205800.0,1.09825,1.09838,1.09801,1.09808
1701206100.0,1.09809,1.0981,1.09784,1.09789
1701206400.0,1.09786,1.0979,1.09754,1.09777
1701206700.0,1.09776,1.09786,1.09765,1.09785
1701207000.0,1.09783,1.09806,1.09783,1.09805
1701207300.0,1.09806,1.09813,1.09797,1.09811
1701207600.0,1.09811,1.09833,1.09802,1.09823
1701207900.0,1.09823,1.0984,1.09812,1.09837
1701208200.0,1.09837,1.0986,1.09832,1.0985
1701208500.0,1.09847,1.09881,1.09847,1.09877
1701208800.0,1.09874,1.09881,1.09853,1.09878
1701209100.0,1.09878,1.09885,1.09875,1.09882
1701209400.0,1.09882,1.09902,1.09881,1.09902
1701209700.0,1.09902,1.09904,1.09899,1.099
1701210000.0,1.09899,1.09899,1.0988,1.0988
1701210300.0,1.0988,1.09887,1.09879,1.09886
1701210600.0,1.09886,1.09888,1.09875,1.09879
1701210900.0,1.0988,1.09894,1.09879,1.09891
1701211200.0,1.09891,1.09917,1.0989,1.09917
1701211500.0,1.09915,1.09933,1.09915,1.09933
1701211800.0,1.09933,1.09946,1.09927,1.09944
1701212100.0,1.09944,1.09948,1.09937,1.09945
1701212400.0,1.09908,1.09919,1.099,1.09916
1701212700.0,1.09916,1.09933,1.09911,1.09913
1701213000.0,1.09913,1.09941,1.0991,1.09925
1701213300.0,1.09924,1.0994,1.09914,1.09914
1701213600.0,1.09915,1.09939,1.09915,1.09933
1701213900.0,1.09933,1.09939,1.09917,1.09933
1701214200.0,1.09935,1.09948,1.09935,1.09947
1701214500.0,1.09947,1.0995,1.09939,1.09947
1701214800.0,1.09947,1.09948,1.0994,1.09946
1701215100.0,1.09946,1.09948,1.09945,1.09945
1701215400.0,1.09945,1.09947,1.09943,1.09945
1701215700.0,1.09945,1.09945,1.09911,1.09925
1701216000.0,1.09925,1.09959,1.09924,1.09951
1701216300.0,1.09951,1.09951,1.09939,1.09949
1701216600.0,1.09949,1.09979,1.09948,1.09978
1701216900.0,1.09978,1.10007,1.09977,1.09991
1701217200.0,1.09992,1.10015,1.09983,1.10006
1701217500.0,1.10004,1.10037,1.10004,1.10035
1701217800.0,1.10035,1.10049,1.10032,1.10033
1701218100.0,1.10033,1.10033,1.10012,1.10024
1701218400.0,1.10024,1.10031,1.10021,1.10028
1701218700.0,1.10028,1.10028,1.10006,1.1001
1701219000.0,1.1001,1.10035,1.10005,1.10031
1701219300.0,1.10031,1.10037,1.10027,1.10034
1701219600.0,1.10034,1.10049,1.09996,1.09999
1701219900.0,1.09999,1.09999,1.09973,1.09987
1701220200.0,1.09987,1.10002,1.0997,1.0999
1701220500.0,1.0999,1.09996,1.09985,1.09987
1701220800.0,1.09986,1.0999,1.09974,1.0999
1701221100.0,1.0999,1.0999,1.09972,1.09984
1701221400.0,1.09985,1.10022,1.09969,1.10017
1701221700.0,1.10017,1.10041,1.10014,1.1002
1701222000.0,1.10018,1.10051,1.10016,1.10042
1701222300.0,1.10042,1.10055,1.10039,1.10043
1701222600.0,1.10043,1.10066,1.10025,1.10059
1701222900.0,1.10052,1.1007,1.10044,1.10051
1701223200.0,1.10052,1.10167,1.10052,1.10144
1701223500.0,1.10145,1.10148,1.10089,1.10089
1701223800.0,1.10089,1.10121,1.10075,1.10119
1701224100.0,1.10119,1.10147,1.10114,1.10146
1701224400.0,1.10146,1.10155,1.10119,1.10137
1701224700.0,1.10137,1.10159,1.10123,1.10124
1701225000.0,1.10124,1.10144,1.10121,1.10132
1701225300.0,1.10132,1.10135,1.10108,1.10128
1701225600.0,1.10128,1.10129,1.10103,1.10108
1701225900.0,1.10107,1.10113,1.10056,1.10058
1701226200.0,1.10058,1.10079,1.10057,1.10057
1701226500.0,1.10057,1.10058,1.10042,1.10054
1701226800.0,1.10054,1.10061,1.10022,1.10038
1701227100.0,1.10038,1.10062,1.10031,1.10047
1701227400.0,1.10047,1.10071,1.10041,1.10058
1701227700.0,1.10058,1.10074,1.10047,1.10047
1701228000.0,1.10047,1.10062,1.10047,1.10057
1701228300.0,1.10057,1.10075,1.10057,1.10074
1701228600.0,1.10074,1.1008,1.1005,1.10054
1701228900.0,1.10054,1.10073,1.1005,1.10058
1701229200.0,1.10059,1.10059,1.1001,1.10011
1701229500.0,1.10011,1.10017,1.09971,1.10003
1701229800.0,1.10003,1.1006,1.09999,1.10055
1701230100.0,1.10055,1.1007,1.10038,1.10061
1701230400.0,1.10061,1.10072,1.10043,1.10045
1701230700.0,1.10045,1.10045,1.10024,1.10029
1701231000.0,1.10029,1.10041,1.10017,1.1002
1701231300.0,1.1002,1.10026,1.10001,1.10003
1701231600.0,1.10003,1.10026,1.10003,1.10023
1701231900.0,1.10023,1.10032,1.10003,1.10023
1701232200.0,1.10023,1.10031,1.10013,1.10028
1701232500.0,1.10028,1.1003,1.10012,1.10013
1701232800.0,1.10013,1.10014,1.09992,1.10004
1701233100.0,1.10004,1.10008,1.09992,1.10004
1701233400.0,1.10003,1.10013,1.09987,1.09993
1701233700.0,1.09993,1.09999,1.09976,1.09979
1701234000.0,1.09979,1.0999,1.09967,1.09978
1701234300.0,1.09978,1.09992,1.09974,1.09987
1701234600.0,1.09987,1.09989,1.09973,1.09976
1701234900.0,1.09976,1.09979,1.09969,1.09974
1701235200.0,1.09973,1.09974,1.09961,1.09966
1701235500.0,1.09966,1.09974,1.09961,1.09972
1701235800.0,1.09972,1.09988,1.09968,1.09987
1701236100.0,1.09987,1.10005,1.09987,1.10003
1701236400.0,1.10002,1.10019,1.09998,1.10014
1701236700.0,1.10013,1.10018,1.1,1.10008
1701237000.0,1.10007,1.10023,1.10003,1.10007
1701237300.0,1.10007,1.10029,1.10007,1.10019
1701237600.0,1.10019,1.10035,1.10018,1.10031
1701237900.0,1.10031,1.10038,1.1002,1.10033
1701238200.0,1.10033,1.10035,1.09985,1.09992
1701238500.0,1.09992,1.10014,1.09992,1.1001
1701238800.0,1.10009,1.10014,1.0999,1.09994
1701239100.0,1.09994,1.10009,1.09979,1.10007
1701239400.0,1.10007,1.10007,1.09985,1.09986
1701239700.0,1.09986,1.09996,1.09979,1.09988
1701240000.0,1.09988,1.10015,1.09982,1.09988
1701240300.0,1.09988,1.09995,1.09973,1.09986
1701240600.0,1.09986,1.10007,1.09983,1.10005
1701240900.0,1.10006,1.10024,1.10003,1.10015
1701241200.0,1.10015,1.10016,1.09979,1.09984
1701241500.0,1.09984,1.10003,1.09972,1.09995
1701241800.0,1.09996,1.10004,1.09973,1.0998
1701242100.0,1.0998,1.09995,1.09956,1.09994
1701242400.0,1.09994,1.1004,1.09993,1.10039
1701242700.0,1.10039,1.10039,1.09997,1.10002
1701243000.0,1.10002,1.10014,1.09956,1.10001
1701243300.0,1.10001,1.10018,1.09978,1.09983
1701243600.0,1.09983,1.10021,1.09979,1.10007
1701243900.0,1.10009,1.10032,1.09998,1.10031
1701244200.0,1.1003,1.10036,1.10015,1.10026
1701244500.0,1.10026,1.10026,1.09992,1.10006
1701244800.0,1.10006,1.10006,1.0995,1.09952
1701245100.0,1.09952,1.09952,1.09889,1.09894
1701245400.0,1.09894,1.09906,1.09871,1.09891
1701245700.0,1.09891,1.09896,1.09861,1.09869
1701246000.0,1.09869,1.09875,1.09854,1.09871
1701246300.0,1.09871,1.09896,1.09854,1.09882
1701246600.0,1.09883,1.09892,1.09864,1.09865
1701246900.0,1.09867,1.09871,1.0984,1.0985
1701247200.0,1.0985,1.09852,1.09814,1.09832
1701247500.0,1.09832,1.09877,1.0983,1.09858
1701247800.0,1.09858,1.09864,1.09838,1.09844
1701248100.0,1.09845,1.09857,1.09827,1.09838
1701248400.0,1.09838,1.09894,1.09756,1.09894
1701248700.0,1.09894,1.09923,1.09857,1.09914
1701249000.0,1.09913,1.0994,1.09893,1.09938
1701249300.0,1.09937,1.09979,1.09911,1.09915
1701249600.0,1.09915,1.09937,1.09885,1.09904
1701249900.0,1.09904,1.09908,1.09854,1.0987
1701250200.0,1.0987,1.09921,1.0987,1.09897
1701250500.0,1.09897,1.09939,1.09883,1.09937
1701250800.0,1.09937,1.09958,1.09928,1.09936
1701251100.0,1.09936,1.09949,1.0989,1.09901
1701251400.0,1.099,1.09914,1.09892,1.09895
1701251700.0,1.09896,1.09923,1.09888,1.09891
1701252000.0,1.09889,1.099,1.09849,1.09857
1701252300.0,1.09856,1.0986,1.09822,1.09856
1701252600.0,1.09856,1.09862,1.0984,1.09851
1701252900.0,1.09851,1.09894,1.0984,1.09859
1701253200.0,1.09859,1.09859,1.09826,1.09839
1701253500.0,1.09839,1.09865,1.09828,1.09843
1701253800.0,1.09843,1.09844,1.09788,1.09788
1701254100.0,1.09788,1.098,1.09746,1.0975
1701254400.0,1.0975,1.09762,1.09713,1.0974
1701254700.0,1.09739,1.09764,1.09738,1.09751
1701255000.0,1.09751,1.09786,1.09748,1.0977
1701255300.0,1.0977,1.09778,1.09714,1.09739
1701255600.0,1.09739,1.09748,1.097,1.09743
1701255900.0,1.09743,1.09746,1.09719,1.09729
1701256200.0,1.09729,1.0973,1.09697,1.09702
1701256500.0,1.09702,1.09732,1.09693,1.0973
1701256800.0,1.0973,1.09765,1.0973,1.09759
1701257100.0,1.09759,1.09764,1.097,1.09711
1701257400.0,1.09711,1.09719,1.0969,1.09692
1701257700.0,1.09692,1.09736,1.09684,1.09719
1701258000.0,1.09719,1.09736,1.09715,1.09729
1701258300.0,1.09729,1.09735,1.09709,1.09733
1701258600.0,1.09733,1.09746,1.09712,1.09737
1701258900.0,1.09737,1.09773,1.09734,1.09761
1701259200.0,1.09761,1.09768,1.09728,1.09734
1701259500.0,1.09734,1.09752,1.09708,1.09744
1701259800.0,1.09744,1.09752,1.09724,1.0975
1701260100.0,1.0975,1.09757,1.09732,1.09756
1701260400.0,1.09756,1.09762,1.09711,1.09736
1701260700.0,1.09737,1.09747,1.09728,1.0974
1701261000.0,1.09739,1.09771,1.09735,1.09762
1701261300.0,1.09762,1.09792,1.09756,1.09789
